codigo_ncm,descricao_ncm,nacionalfederal,importadosfederal,estadual,municipal,vigenciainicio,vigenciafim
3028990,"Outs.peixes frescos,refrig.exc.files, outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3029110,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes frescos ou refrigerados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 ovas de tainhas Mugil spp ,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3029190,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes frescos ou refrigerados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 outros,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3029200,Barbatanas de tubarao,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3029900,Outros,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3031100,"Salmoesvermelhos,congelados,exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3031200,"Oiutros salmoes do pacifico ,congelados, exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3031300,"Salmoes-do-atlantico e danubio,congelados, exc.files,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3031400,"Trutas (salmo trutta,etc.) congeladas, exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3031900,"Outs.salmonideos congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3032300,Tilapias,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3032410,"Bagres congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3032490,"Outros bagres congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3032500,"Carpas congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3032600,"Enguias congeladas,exc.files,outs.carnes, figados,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3032900,"Outros tilapias, bagres, perca-do-nilo (...), congeladas,exc.files,outs.carnes, figados,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3033100,"Linguados-gigantes congelados,exc.files. outs. carnes,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3033200,"Solhas ou patrucas,congeladas,exc.files, outs. carnes,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3033300,"Linguados congelados,exc.files,outs.carnes, figados,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3033400,"Pregados,congelados,exc.files, outs. carnes,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3033900,"Outs.peixes chatos,congelados,exc.files, outs. carnes,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034100,"Albacoras brancas,congelados, exc. files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034200,"Albacoras/laje,congeladas, exc.files,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034300,"Bonitos-listrados,etc.congelados, exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034400,"Albacoras-bandolin (patudos) congelados, exc.files, outs. carnes,figados,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034500,"Atuns-azuis (...), congelados,exc.files, outs.carnes, figados,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034600,"Atuns do sul congelados,exc.files, outs. carnes,figados,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3034900,"Outs.atuns congelados,exc.files,outs. carnes, figados,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035100,"Arenques congelados,exc.files,outs. carnes, figados,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035300,"Sardinhas, (�) anchovetas, congeladas, exc.files,etc.",13.45,15.45,12.00,0.00,20/10/2025,30/11/2025
3035400,"Cavalinhas,congeladas, exc. files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035500,"Chicharros,congeladas, exc. files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035600,"Bijupiras,congeladas, exc. files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035700,"Espadartes congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035910,"Espadins, marlins, veleiros (istiophoridae)",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035920,Anchoita (engraulis anchoita),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3035990,Outros,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036300,"Bacalhau do atlantico,bacalhau da groelandia (...), congelados,exc.files, outs. carnes,etc.",13.45,15.45,12.00,0.00,20/10/2025,30/11/2025
3036400,"Haddocks congelados,exc.files,outs. carnes, figados,etc",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036500,"Saithe congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036600,"Merluzas e abroteas,congeladas, exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036700,"Merluzas do alasca,congeladas, exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036800,"Verdinhos,congelados, exc.files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036910,"Merluzas rosadas congelados,exc.files,outs. carnes, etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3036990,"Outros peixes das familias bregmacerotidae (...), congelados,exc.files,outs. carnes, etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038111,"Tubaroes-azuis inteiros,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038112,"Tubaroes-azuis, congelad.eviscerad. s/cabeca, s/barbatana",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038113,"Tubaroes-azuis,congelados,em pedacos, com pele",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038114,"Tubaroes-azuis,congelados,em pedacos, sem pele",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038119,Outros tubaroes-azuis congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038190,"Outs.peixes esqualos,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038200,"Raias,congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038311,"Merluzas negras congelados,exc.files, outs. carnes, etc. evisceradas, sem cabeca e sem cauda",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038319,Outras merluzas,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038321,"Meluzas do antartico evisceradas, sem cabeca e sem cauda",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038329,Outras merluzas do antartico,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038400,"Robalos congeladas,exc. files,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038910,"Corvinas congeladas,exc.files,outs.carnes, figados,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038920,"Pescadas congeladas,exc.files,outs.carnes, figados,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038932,"Pargos congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038933,"Peixes-sapo congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038941,"Chernes-poveiro congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038942,"Garoupas congelados,exc.files,outs. carnes, etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038943,"Tainhas congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038944,"Esturjoes congelados,exc.files,outs. carnes, etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038945,"Peixes-rei congelados,exc.files,outs. carnes, etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038946,"Nototenias congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038951,Curimatas congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038952,Tilapias congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038953,Surubins congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038954,Trairas congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038955,Piaus congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038956,Pirarucus congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038961,Piramutabas congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038962,Douradas congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038963,Pacus congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038964,Tambaquis congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038965,Tambacus congelados,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3038990,"Outs.peixes congelados,exc.files,outs. carnes,etc.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3039110,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes congelados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 ovas de tainhas Mugil spp ,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3039190,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes congelados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 outros,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3039200,Barbatanas de tubarao,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3039910,Cabecas de Merluza negra (Dissostichus eleginoides),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3039920,Cabecas de Merluza antartica (Dissostichus mawsoni),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3039990,Outros,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3043100,"Files de tilapias,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3043210,"Files de bagres,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3043290,"Files de outros bagres,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3043300,"Files de perca-do-nilo,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3043900,"Outros files,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044100,"Files e outs.carnes de salmoes do pacifico,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044200,"Files e outs.carnes de trutas,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044300,"Files e outs.carnes de peixes chatos,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044400,"Files e outs.carnes de peixes da familia das bregmacerotidae,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044500,"Files e outs.carnes de espadarte,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044600,"Files e outs.carnes de merluza-negra e merluza-antartica,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044700,Cacao e outros tubaroes,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044800,Raias (rajidae),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044910,"Files e outs.carnes de cherne-poveiro, frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044920,"Files e outs.carnes de garoupa,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3044990,"Files e outs.carnes de outros peixes,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045100,"Files e outs.carnes de tilapias,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045200,"Files e outs.carnes de salmonideos,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045300,"Files e outs.carnes de peixes da familia das bregmacerotidae,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045400,"Files e outs.carnes de espadarte,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045500,"Files e outs.carnes de merluza-negra e merluza-antartica,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045600,Cacao e outros tubaroes,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045700,Raias (rajidae),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3045900,"Files e outs.carnes de peixes,frescos ou refrigerados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3046100,"Files de tilapias,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3046210,"Files de bagre,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3046290,"Files de outros bagres,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3046300,"Files de perca-do-nilo,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3046900,"Files de outras tilapias,congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3047100,"Bacalhau do atlantico,bacalhau da groelandia (...), files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3047200,"Haddocks, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3047300,"Saithe, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3047400,"Merluzas e abroteas, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3047500,"Merluzas do alasca, files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3047900,"Outros peixes das familias bregmacerotidae (...), files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048100,"Salmoes do pacifico (...), files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048200,"Trutas, files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048300,"Peixes chatos, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048400,"Espadarte, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048510,"Merluza negra, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048520,"Merluza antartica, files congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048600,"Arenques, files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048700,"Atuns (...), bonito listrado (...), files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048810,Tubarao azul (prionace glauca),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048890,Outros,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048910,"Pargo, files congelados",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048920,"Cherne-poveiro, files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048930,"Garoupas, files, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3048990,"Files de outros peixes, congelados.",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049100,"Outros carnes de espadartes,congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049211,"Outros carnes de merluzas negras, congeladas � bochechas (cheeks)",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049212,"Outros carnes de merluzas negras, congeladas � colares (collars)",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049219,"Outros carnes de merluzas negras,congeladas � outros",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049221,"Outros carnes de merluzas do antartico ,congeladas � bochechas (cheeks)",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049222,"Outros carnes de merluzas do antartico,congeladas � colares (collars)",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049229,"Outros carnes de merluzas doantartico,congeladas � outros",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049300,"Outros carnes de tilapias,congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049400,"Outros carnes de merluza do alasca,congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049500,"Outros carnes de peixes da familia das bregmacerotidae (...), congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049600,Cacao e outros tubaroes,13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049700,Raias (rajidae),13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3049900,"Outros carnes de peixes,congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3052010,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes secos salgados ou em salmoura peixes defumados fumados mesmo cozidos antes ou durante a defumacao ovas de tainhas Mugil spp ,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3052090,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes secos salgados ou em salmoura peixes defumados fumados mesmo cozidos antes ou durante a defumacao outros,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3053100,"Tilapias (...),secos, salgados/ salmoura, n/defum",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3053210,"Bacalhaus do atlantico, bacalhau da groelandia (�), secos, salgados/ salmoura, n/defum",13.45,15.45,17.00,0.00,20/10/2025,30/11/2025
3053220,"Saithes(polachius virens), secos, salgados/ salmoura, n/defum",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3053230,Ling (molva molva) e zarbo (brosme brosme),13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3053290,"Outros peixes da familia das bregmacerotidae (...), secos, salgados/ salmoura,n/defum",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3053900,Outros,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3054100,"Salmoes-do-pacifico,do atlantico e do danubio, defumados, mesmo em files",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3054200,"Arenques defumados,mesmo em files",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3054300,"Trutas defumadas,mesmo em files",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3054400,"Tilapias defumadas,mesmo em files",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3054910,"Bacalhaus (gadus) defumados,mesmo em files",15.33,17.33,17.00,0.00,20/10/2025,30/11/2025
3054920,"Saithes (pollachius virens), lings (molva molva) e zarbos (brosme brosme)",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3054990,"Outros peixes defumados,mesmo em files",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3055100,"Bacalhaus (gadus) secos,mesmo salgados mas n/defumados",15.33,17.33,17.00,0.00,20/10/2025,30/11/2025
3055200,"Tilapias (oreochromis spp), bagres (peixes gato*) (pangasius spp, silurus spp, clarias spp, ictalurus spp), carpas (cyprinus spp, carassius spp, ctenopharyngodon idellus, hypophthalmichthys spp, cirrhinus spp, mylopharyngodon piceus, catla catla, labeo spp, osteochilus hasselti, leptobarbus hoeveni, megalobrama spp), enguias (anguilla spp), perca do nilo (lates niloticus) e peixes cabeca de serpente (channa spp)",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3055310,"Bacalhau polar (boreogadus saida), saithe (pollachius virens), ling (molva molva), ling azul (molva dypterygia), zarbo (brosme brosme), abrotea do alto (urophycis blennoides) e haddock ou lubina (melanogrammus aeglefinus)",15.33,17.33,17.00,0.00,20/10/2025,30/11/2025
3055390,Outros,15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3055400,"Arenques (clupea harengus, clupea pallasii), anchovas (biqueiroes*) (engraulis spp), sardinhas (sardina pilchardus, sardinops spp, sardinella spp) (sardinha (sardina pilchardus) e sardinelas (sardinops spp, sardinella spp)*), anchoveta (espadilha*) (sprattus sprattus), cavalinhas (sardas e cavalas*) (scomber scombrus, scomber australasicus, scomber japonicus), cavalas do indico (rastrelliger spp), serras (scomberomorus spp), carapaus (trachurus s",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3055900,Outros,15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3056100,"Arenques salgados,nao secos,nao defumados e em salmoura",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3056200,"Bacalhaus (gadus) salgados,n/secos, n/defumados,salmoura",15.33,17.33,17.00,0.00,20/10/2025,30/11/2025
3056300,"Anchovas salgadas,nao secas,nao defumadas e em salmoura",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3056400,"Tilapias, bagres, carpas (�) salgados n/secos, n/defum e em salmoura",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3056910,"Saithes(polachius virens),lings e zarbos(brosme brosme)",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3056990,"Outros peixes salgados n/secos, n/defum e em salmoura",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3057100,Barbatanas de tubarao,13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3057100,"Barbatanas de tubarao seco, mesmo salgado mas nao defumado",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3057200,"Cabecas, caudas, bexigas, natatorias, de peixes",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3057200,"Cabecas, caudas, bexigas, natatorias, de peixes defumados, mesmo em files, exceto dos codigos 0305.41.00, 0305.42.00 e 0305.49.10",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3057200,"Cabecas, caudas, bexigas, natatorias, de peixes salgados, nao secos nem defumados e peixes em salmoura, exceto dos codigos 0305.61.00 e 0305.62.00",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3057900,"Outros desperdicios comestiveis de peixes secos,mesmo salgados mas nao defumados",15.33,22.27,17.00,0.00,20/10/2025,30/11/2025
3057900,"Outros desperdicios comestiveis de peixes defumados, mesmo em files, exceto dos codigos 0305.41.00, 0305.42.00 e 0305.49.10",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3057900,"Outros desperdicios comestiveis de peixes salgados, nao secos nem defumados e peixes em salmoura, exceto dos codigos 0305.61.00 e 0305.62.00",13.45,20.39,17.00,0.00,20/10/2025,30/11/2025
3061110,"Lagostas inteiras(palinurus,panulirus e jasus) congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
3061190,"Outras lagostas (palinurus,panulirus e jasus) congeladas",13.45,20.39,12.00,0.00,20/10/2025,30/11/2025
